words,sentiment_coeff
杨颖,66.42678655136503
同居,85.24666435163545
敲打_敲打,-1.36070033704467
敲打,2.6764033127007107
秦岚,59.59894736740091
女明星,100.72850382272881
比_杨颖,95.78250271272066
有_女人味,93.3438393594102
一滴_泪,90.74633152937066
小明,70.16280153145792
黑暗,88.0051976025706
大_眼睛,89.83921092822287
熟人,86.43861612735479
一帘_幽梦,89.60424440760231
胡说,83.6678495175328
来_一波,81.42495990879758
足以,81.0924265850922
配得_上,86.6658941410343
人设,89.63945474132451
从_住院,92.64824761832787
出院,80.28156686321294
真理,72.14331032628687
有事,75.85159917060454
沟通,69.29385136806398
及时,77.99126432885242
铁粉,88.39082139361331
我生_孩子,87.46773226307528
刨,72.400773465033
住院,73.04407062140433
半_毛钱,90.0444351818512
粥,79.39933694530139
苏大强,81.71363921968559
狠人,104.56084082183744
搅和,90.15599707491207
追_着,85.13813152404667
试了试,91.77888480842837
中药,56.736187653243164
牛奶,62.44704151579829
站_着,47.2199483507458
连接,87.14802885277905
害,19.748385828431314
也_不见得,88.24388405186481
买菜,83.51670553582314
一瓶,58.251318263159675
了_三倍,95.10113646064998
撞_到,63.56752995342733
首先_要,90.08576208248866
做生意,64.36005489419838
迷惑,92.43264616570359
富人,37.564900954188346
万买个,86.97195354711887
什么_生意,95.73845529980288
铁子_们,93.94916020047899
房价,48.57112873503175
房,68.1148716790791
傻_狍子,92.48269068343386
活动_半径,89.033695829097
划算,85.44197106380267
太空,76.01903444715688
车来,88.68020152492358
撑,79.95382334188687
害人,62.854691555680574
做成,50.767964863453784
车有,81.21788598887782
做_不成,94.15805417349605
吃瓜群众_吃瓜群众,47.13830777941312
开_火车,55.50253227286624
方向盘,69.5754782536785
可以_做到,87.52591814792241
副驾驶,94.83831559825047
无所谓_主要,92.14668981856894
玛莎,91.70290503714378
理,71.93967421172313
草稿纸,37.04351243462848
写_完,84.27648500248108
体育_生,94.1895611159113
文科生,87.27164114568328
答题卡,65.53129243827676
纸,63.95356886757305
理科生,91.85823227364274
空白,81.99265457994443
写_名字,89.23069429865387
写_着,85.84865449659323
文科,72.66485407557258
眼,53.14400521740386
作文,81.47345534669955
一篇,86.10960794848053
理科,90.0842248427309
那明明_是,81.12499196517453
这_明明,67.45556085741201
笔,83.5253240957234
一秒,55.85333176013069
学渣,36.714143272722524
豪橫,87.97602446218045
涨到,86.24916252388414
一无所有,66.40194650216348
做出,56.672750048871535
赶上,66.42652487382972
跟上,77.63676076648412
做法,68.80063589205464
愚蠢,87.29243879929116
之_人,61.66465091611794
做_不到,47.85066249329596
事儿,61.15126203567754
专科,67.76916200155368
别当真,97.75020101089177
最_值得,95.08984788288409
崽,74.04104039626179
早过,86.8621755837449
第一杯,74.02944100174537
无悔,92.6182966233736
哥们儿,82.49491486698813
也_守,90.00674774130268
白酒,50.36508342854946
喝_出,96.28076351894848
七七,59.6656367707829
学着,92.94485297094253
歌手,68.06877865893755
盯_着,52.4118280499158
右脚,53.75237237116761
一杯_敬,54.67997899720367
过往,66.25806399766762
谣言_不,18.506492710909445
信_谣言,20.633583203864607
硬是,79.32395508666495
会_更好,91.28076222289542
玩_不了,85.57577991742242
好喝,75.22401611689476
另类,88.73957195771347
一招,30.572461262437596
三杯,75.8415620245288
太脏,89.84210282115451
活该,61.255528604325576
我哥,63.67937818882713
可以_试试,67.48609799573518
考场,69.74380177264918
回不去_了,85.09923756571538
很累_很,90.59870557395406
说_晚安,85.32589413852766
上场,91.47332614642234
更_别说,73.99879728720164
生怕,71.89653282260869
伤,67.04212023233254
撞_一下,61.03128443294082
暖,59.671759722401
碰上,94.36117022392374
收拾,74.95338404949305
输赢,89.79233043083713
尾巴,75.77874442660595
代表_着,83.01095148104939
底线,60.86254512037308
任何_时候,92.02258692431985
一切,61.50115519548852
极限,85.59727068269916
弱点,75.90430909858765
顾未易,97.42206194572287
拼_多多,85.68830159836303
防弹衣,107.32695959512742
打到,97.204417242097
下期,82.98921598443381
小尾巴,95.15876848273112
掐,74.58872506274254
整颗,85.94289364225996
!_!,-1.2155284678842417
优美,88.02722316541414
让_它,74.60305468284919
老_营销,59.251043436876444
飞吻,7.600353714257823
暖暖的,97.66467057259881
末,87.6456470310658
看点,94.13120296478336
来_绿地,90.01284123615072
之内,81.9257791201188
去_工地,96.99176534435892
大唐,79.8837301048459
没见,73.47405013271712
电工,83.79484060397003
数值,91.92954659611956
模拟,98.3044955191138
具体,66.80809030929171
吃亏,85.1295791957678
体恤,98.85131488715511
毛,62.511083236227165
学着点,88.98099488751446
真想,68.1117616184054
求求,56.167809792373326
想不通,78.78200806742937
快_告诉,46.127633909218666
三点,92.41044718614765
听听,62.31869617637994
生_女儿,96.81342631096669
双,68.41494994805844
笑声,58.0266822825314
联想_到,101.07385263551967
打仗,96.37353200625984
抱_起来,43.07145965270028
水里,79.76488370077847
跟我走,89.36042902617106
这_笑声,100.07421643942922
霸道,67.00619399094691
往后,77.3578967346433
不对劲,82.64180462588818
笑场,99.68027869927727
暗号,90.61630014009404
魔性,57.60312139552995
这个_笑声,89.54370087026611
对手,44.59238600084268
那么_大声,90.76541462155275
刚看,77.31410390536222
逗比,90.81971758955727
又_骗,99.70741952653758
街上,77.9516488393135
尝试,86.13654852956395
毁掉,88.7147714577901
能带,84.72457042360789
他俩,62.831497420039945
迷_之,92.29757731231206
布,90.90267447560092
劈,72.47920925354268
传染,86.62236174639185
啥意思_啊,84.29473214429642
挑战,67.80317804209432
打着,89.18845162855928
形容,47.36423807850917
从未_开始,59.54254413284709
麒麟_臂,90.95247137024316
内行,84.62469090273605
一脸_懵,13.726454852235529
搞不好,90.96500451292772
比赛,47.2539608909484
谭,95.84049065375679
在_哪儿,74.76094726169315
满分,76.43458787281239
夜景,84.97645033740872
包容,86.95968005770158
烦恼,77.97412364763903
内饰,96.06753931609947
报告,84.52052597562361
看出,61.07453239014327
概念,70.43008053798978
总会_有,79.90114397568131
这辆,86.56668607392231
睡睡_睡,34.91914707592453
星空,72.78298978715043
天津,40.32697637453424
比亚迪,56.553349216293405
总会,102.28305522042551
看着_舒服,94.2670110333442
勇敢,64.01171341591947
照顾_好,42.46574323034532
运动,60.999883657713575
考上_大学,55.69152454391784
一定_会,40.28183324224206
汽水,77.24380492365535
喜,74.11427409936319
不管怎样,92.3364609711415
出差,57.55709159315379
集训,95.81941848584732
大力,81.3188797577172
老百姓,71.51476289353994
行人,71.13366362413937
划,77.19225496691185
被_贴,86.92820898910055
单,69.72895203343761
半个_小时,94.26460933563125
分数,76.31846304943768
没有_任何,59.12455849935318
想_听,48.823520991530785
一米_九,97.97357984819449
腰围,88.14468962029386
尽然,78.8130213426874
柱子,92.00358871096324
重量,71.43299316583294
现象,86.52697815582
戴口罩_戴口罩,6.751693862415756
多斤,71.61005417405366
这得,90.89708118003651
小_胖子,81.49492990118118
半天,61.69317894675684
意境,73.05247696767633
摄影,83.54941359734225
这个_曲,82.92292241769017
打篮球,93.39248918369383
点开,87.76065112441768
摔死,68.1746382911245
些_什么,67.80141941200236
我太爱,92.80931958129092
美人,69.09991283516015
滕王阁,91.44603245076796
第一集,72.79209051238506
发育,86.99958809199666
胳膊,61.84756489916181
这手,96.72958672343704
超级_好听,87.09734854220362
真长,84.7167460175764
真话,95.32372715307682
那么_多年,91.1754632941333
奔_着,84.02382247127855
舞姿,72.30926151086261
事物,81.63854316085781
比_普通,90.88902318655794
弹_吉他,41.32970264583477
旋转,89.78733765434143
朕,65.42951253747876
穿越_过来,89.37224909526186
落日,87.9668550193969
地点,86.71237462679976
嫉妒,59.16621762791583
咳嗽,90.23358581274601
肠胃,93.7435346927986
突出,63.7775240304156
胸口,83.03188380357804
痛,59.663800284096546
腰疼,74.64977450778431
小宁,73.46530738713791
泪水,49.2147735712177
半个_月,67.35707730172571
颓废,84.57385371910162
床,68.82417020302479
相信_爱情,96.6810616973756
地瓜,81.5133782800869
小黑,64.9939508894892
豆,73.26343237966054
发脾气,77.3656926938228
赫赫,81.88430528610027
脸脸,43.88894849338788
贰,65.73973352227556
璇,81.65623164234675
看开,57.49066699792473
媳妇儿,73.6398733765861
恩爱,74.16978131967248
脾气好,91.39468881961929
剑,85.80022190971806
飘哥,97.23433605769299
晚安_.,97.10922465031585
睡懒觉,86.93974323359969
几条,82.58823845219372
放水_里,95.36158960236142
争,79.94793316314968
全村人,90.32621017880557
转_一下,81.31265228559599
吴彦祖,90.1355939792683
趴下,98.85440113967658
憨笑_憨笑,66.7100531797228
乍见_之欢,94.39242662790008
浪味_仙,85.22588901682023
当初_怎么,100.47907467710368
班上,10.70899503069075
做操,77.4004402973711
后面_那,72.26825690271296
学学_人家,92.90352443471185
气氛,89.35188078951539
毒,86.29120462378363
崔,99.1202627725256
没_烦恼,92.79154622393436
小马,59.39493861270517
开启,82.99771702793747
我大,62.04437598459947
一中,74.62648223728765
胖子,56.52074994426513
那么_简单,89.41386273691047
他会,98.7286102736801
净土,92.20708570716627
暴富,67.84312025896351
小周,69.22626430332627
柒月,74.59523835027694
弟子,97.23477573496656
队伍,82.63035383764507
十,92.9166304758045
黑黑,93.7561033290272
救护车,82.57135935987927
教导,91.85549252674551
的话_应该,85.20567898722626
加_分,96.91912995717753
了_好多遍,81.21919068376765
我们_班,89.50409207768836
投,33.33140891328433
资本,101.35081406685491
太_刺激,88.84044666057703
省心,97.22333521654743
疫情_过后,98.18709329057243
一来,37.37952385577144
这么_贵,70.74918017489223
既,31.350505214343556
还贵,98.7390856615108
较,84.84506687939485
营养,85.58290096278702
油条,86.02004171710429
面包,60.67127228131454
面粉,71.02787697534544
含,91.73360689155258
家住_在,97.8882421775914
这个_装修,77.31454552896619
真贵,95.48833422338188
马路,77.73463437155695
早晨,89.57363193923986
主食,88.42894444997866
饭钱,94.59326935451243
有_哪些,86.40151130742942
事业,66.36025048685524
如何,63.42506796185617
过_不了,53.74123748875714
这些_地方,97.46655830290283
不能_理解,82.68587840262262
沉迷,82.94435930636375
吃_胖,80.23016257322026
炸鸡,86.13013162637267
难看,87.79242783536877
星星_泡饭,94.84720882375149
推,87.28419521412535
瘦子,58.74622425762157
坐地铁,96.66276717703276
不能_进,95.25699677646246
在_地铁,89.63832205989752
遇到_这种,31.084921371176787
呜呜_呜呜,83.72040713162966
头发_颜色,92.52639234949714
差远了,97.16827237476565
离不开,90.90954913903586
脚趾,84.97249696405939
猫猫,88.54349370791044
瞧_不,76.5474385132287
华为_手机,96.54226854335381
外观,62.83089885357323
微_信号,22.6326868998891
发_一下,58.25174645366131
冲动,68.08275770358615
我信_你,17.623792528905962
个_鬼,17.100449923043968
什么_价,62.20154906863444
边缘,95.48522328066959
砖头,75.81508852085977
煎,84.41068984249745
无需,88.07273318825487
团团,78.59965893921658
共享_头盔,44.93073683972176
共享_电动车,89.10785326384081
最早,90.3654366486607
不_符合,97.68911385362321
关,42.71800503953937
骑_电动车,88.71899552574811
针对,98.82791170424545
处罚,87.41083471057773
取消,66.55434774731917
实时,84.78431648014018
这个_消息,92.57615312161296
可靠,46.266520151032935
安徽,66.81003301361396
造谣,90.32098453582954
并_没有,66.91850139906722
法律_规定,86.11202737332924
暂时,69.91857149537958
其他_城市,97.21964699113681
戏精,85.55441457618707
上身,75.59596588929324
刚买,66.87662953243702
余,50.08264619148426
同志,44.688019896494865
雪花,82.663276588358
陶醉,91.33201973935827
文明,63.83319038758982
识别,80.79962240254794
爹妈,85.70493428208063
反转,69.44284068522138
卒,24.198392655989952
妲_己,28.67996304861409
峡谷,89.93934779949358
灵芝,94.37913014683265
装备,59.92746114331745
砍价,94.90883581225042
舞台,82.36986535894158
团,90.78267616486819
行天下,80.11682250529933
上演,89.94679050708075
垫子,83.46960415637423
无条件,97.39126439639523
爱不爱,98.63943699515673
爷爷奶奶,81.26573240419377
外公,92.96322918853596
接过,80.80381974138177
比较_喜欢,72.5606193646631
摔倒,79.23084383275045
那时,72.18749633777857
发型_好看,88.29240868970014
庆祝,87.53455540857992
又_行,60.289228363175745
过人,71.4947902921428
贩子,97.41198584872559
上瘾,70.82246599646002
购物车,88.95579138798614
会_上瘾,54.7721922321936
生意_不好,74.99994968734762
二手车,68.19416648348393
愁,79.564551501898
每年,49.78205894196572
七八个,82.51416504269677
几台_车,90.03020027473802
二手,92.37922349937303
没赚,91.95542245621154
上头,74.59657246338176
负债,50.75244662936696
一毛钱,76.25360454062218
换车,89.17680008659514
车_贩子,87.31308640704557
是_两回事,95.94577652361481
加价,97.72985743080689
几级_保护,57.84768392661334
动物,53.9731994606252
报销,91.49687317695869
再_加点,71.11993074686671
说_清楚,89.75483327503358
能_解决,74.67498852092798
学者_说,85.42661630158636
交给,56.7431423091576
运到,96.20476450182393
剩_多少,94.48578445226467
保护_动物,80.25381736867782
第一个_镜头,89.48976142611869
动画片,74.18425212465571
十三,62.75088539971299
解锁,37.69183252383058
吃法,86.20953053234426
罐头,78.25673872203032
囤货,88.7533109582531
物种,74.50392142258552
强烈要求,87.21061898622595
油炸,88.57801809374895
岂不是,85.11229091075374
全球,40.52705298438695
延时,50.7641592386442
耶耶耶耶,50.70420789100989
那_是因为,94.66440764859594
回头率,90.95049613275559
最亮,69.22721223309095
迷倒,87.43676247107848
后宫,80.96323953870733
小_杨,52.97106037811202
不想_起床,82.38616040789995
领先,94.64513287688271
高街,100.93098242464735
瓶子,62.51013381835025
穿_搭,71.72233685393691
器,90.16294674375109
坐在,56.633451170046044
让_他们,58.77455219672644
八百,92.80632659796169
逗我,87.40635811957293
七月,93.07342997735967
花开,83.62023196073848
没人赞,88.1237826417843
小男孩,80.07951911638295
影子,77.44855373216599
甚至_有点,97.81255644719437
音有,89.3011655927457
丹丹,89.10307503573279
祝你幸福,85.95889870323344
去掉,56.500131729870844
潜力股,90.03085638618742
靠_自己,33.214254202726565
三年_后,91.42042174171
直接_喝,85.5227742562423
掉_进,69.57448742873174
银河,90.36835828467186
瑜,77.40236863243096
好_年轻,59.40666860929783
是_真爱,48.24995188158494
瞎说,78.05213938453983
很爽,56.93562511921758
听说,60.50923040765093
拔,64.930009181183
智齿,97.89676031347578
疼得,97.32123799972865
不用_担心,82.81980679531631
疼痛,76.45059478540112
要_爆炸,85.73059775657194
升仙,81.46728223725475
姗姗,65.32967878841707
打_麻药,87.86300535265886
捂,90.98243950591274
室友,76.51370482163631
臭豆腐,81.34836001620705
这特_么,75.28641099768807
信仰,72.32412641095902
租房,79.08676584313848
甚至,77.34233788089068
发工资,88.2674185000162
支持_取消,94.78842168666064
交了,82.39265014815635
非常_赞同,80.52008992744835
洗洗_睡,90.38738508475835
啥_关系,59.763497740451434
住房_公积金,91.62960860145888
年龄_大,95.74084999589667
你别,69.44207819344658
追随,86.70943035785876
糟,91.61296301185425
老太婆,81.80164939609479
买不起_房,71.87975049718357
小点,96.43881753776515
工资_高,89.31949509342923
客观,84.20570254169324
强烈建议,100.84433625169638
资本家,103.02044079384692
一道,51.36007200932011
保障,89.00497438976085
消,92.24607737459374
有限公司,94.43882490645076
全力支持,84.58247013084745
应该_取消,87.5494996339644
啧,82.28045799771316
彩虹,51.75383396554518
吃_鸡,68.30814395868545
轮子,94.24242737920792
部分,55.58958150679106
不讲理,68.43445235045857
不理,57.907566766809836
支招,90.23108326376922
什么_玩意儿,92.38937110781335
有理,57.03145955349393
害人害己,21.645047968512447
说_一句,48.07179484501694
讲道理,93.01199022979262
十级,87.0335863194695
狂,85.21836541385288
一个_秘密,93.40989166568039
商品,84.86332140937529
心寒,96.45374444848986
无缝_衔接,87.51979986794827
个个_都,71.92367737822907
告诫,84.57481933096518
熊_孩子,88.31833226056278
彭,78.26807947823416
谢天谢地,96.56866845701661
急死了,98.20724185932305
欺负人,91.37272721345562
着急,52.1643486235521
散步,82.7633600745085
表哥,84.45180800886124
表弟,70.1895176334187
菜市场,79.36709319557553
聊天,64.75394120070779
家长_们,97.08302106428994
个人_觉得,72.4509757715226
让_老人,78.61160940038054
老人_带,89.94832201129788
老奶奶,52.44694638963832
不轻,84.35701892471567
那一刻,17.944935707326852
好了吧,96.47275623822283
想不到,62.88893549707187
老太太,61.65399162960151
孙子,55.74600672170965
淹死,93.62918502837599
心里_难受,86.3371150935702
走_丢,79.16477495787142
我放,90.85279403057268
告知,89.09638650429275
安全性,94.4270562721969
一时,81.61489735901462
马虎,95.48355014984018
衰,41.50862254472057
有_同感,97.34571968168545
咚咚,90.92521699634256
难受,63.967168748325136
公公,94.30559527205942
不活_了,105.41636084733707
公婆,33.73693588465946
感激,93.68730734018796
脚丫子,95.99493857518355
臭_妹妹,99.21693786357012
老_顾客,78.93945777834408
这么_高,63.07867060856492
打完,86.87459881830905
伏特加,77.40083356648316
下酒菜,97.5986205410945
馋,71.21652853518903
短发,71.32297633952464
怕怕,91.65535626705132
空军,77.26522408719514
搭,68.32515620798839
带回家,89.02311105518046
大家_别,64.6061779068282
马甲,88.91070668300334
武大郎,86.00592591401445
小_公举,90.80722174665677
小池,91.2686371779188
手指头,88.65983695090178
猛男_看,43.21576821560458
魔女,96.7131125342464
明年,62.16837009688574
前边,72.38015951174927
母女,52.426797937290935
花大姐,101.63269248387489
瘪,83.25384966057105
反应_过来,85.37338732949281
盖子,89.6319215529352
小胖,72.76041601270283
抽烟,88.25354034742782
确实_很,73.01198398139118
光头,100.45625596214823
增高,98.66568542452845
垫,68.86207418924786
大_魔王,70.54680571001927
嘻嘻,62.301542086919305
多亏,87.89332838676117
这俩,81.03672785778782
他_爹,77.42832575728829
亲_闺女,75.74227088801872
这_一家子,83.57349792579485
越来越_漂亮,21.54573717260584
气息,83.31235990825624
橱窗,92.60919038057493
热巴,88.58366201987666
左_哼哼,-1.2690169886338452
放到,66.69773820569755
军装,84.59067297803108
用于,101.69920861437883
上_初中,90.07381172125719
为主,72.89294933830023
俩个,73.3426923846269
放下,66.21706089863089
发货,73.67777763107901
互宠,64.90207345975139
蛋糕_蛋糕,19.489986773519085
常,91.81548553284844
默契,91.27014569332275
以后_不用,88.87395397163684
区分,94.61638911844918
手法,64.87907232319353
合资,86.30251822082805
高配,90.16372447405199
出风口,89.92324938944654
塑料,70.60997020816252
款,67.37189316120615
可以_安装,95.45630015674605
留着,93.2995116153718
跟_我家,85.3650328350115
逸,92.94519670382556
几百块_钱,86.55829383126881
手段,79.96426322776131
压路机,83.15806591104281
顺手,81.62161093161652
扒拉,98.90493412481679
那条,75.70564635453715
搞不懂_为什么,89.66741573252659
路口,71.04662707682881
药店,89.26588151676197
白_眼看,57.95312811064106
言,88.63584876472412
警醒,92.33154756239911
迷彩,51.63916925104374
这_身,85.54920211439448
真酷,95.1174644826253
战术,83.0614877048123
背心,68.14600400250409
到货,90.46083309489592
陆军,93.0441434731777
帅赞赞,83.96543375428355
中国_军人,78.27260909058428
穿过,74.95067896342125
兔子,29.195568179343507
大国,43.691227668749434
这么_豪横,93.11645458323275
吓一跳,85.41445808822232
最_精彩,89.49658392605878
有点_过分,92.95204145185346
帅到,91.95878999493485
三岁,21.862920913351296
太贵,88.98366906877476
像_风,89.83480337982068
出水芙蓉,73.44584279406074
风_一样,66.76410986894376
长成,77.42830372472274
元气_少女,45.58603649281015
冠军,69.3134030869738
小莹,95.59002858268866
太像,76.3403497521407
基因_强大,100.10867760895748
好快,93.96285060335411
鹏哥,92.79690816517149
不再,53.39529172621437
收租,86.01251853342718
会_发生,79.71434059360907
两口子,98.72532655543719
保,85.53334066590124
介绍_个,95.87009453658716
比_你家,92.21172555479359
舞,57.65974622570977
超级_喜欢,71.85834353957067
细,78.27187289546043
翻_一下,47.45977665454973
没货,102.51445845339227
爱美,100.80588789064916
极致,97.37336960727754
女人_打架,93.15701843246957
被_抛弃,91.14113050825843
进屋,89.47109039092841
曹贼,76.83524524467109
靠_谱,91.58812972663692
原创,45.555116671136034
反手,93.78784023270788
暴击,97.49762559825734
随爸,92.6032187143914
两大,90.30321795001147
五块,85.11163096320848
十块,83.18686325500377
蟹,91.39066847781444
鬼才,95.60408721143912
以为_只有,82.76754128573727
梦到,97.42885678748048
弹,64.45504212350819
多次,47.949897862419675
琴,92.25536176233965
鸡胸肉,82.94177425428659
哑_了,89.07114274843983
小弟弟,91.39490269835721
招聘,88.5039314651398
倒放,89.24683171466837
蟑螂,92.92685988570003
注意_到,60.17541293927759
这种_发型,95.48654863151911
类型,74.43297286094548
弱弱,55.295448928893656
培训,79.85116163894682
房贷_车贷,77.32785611425359
好好学习,75.39269891461102
屁,73.00596240270598
三十多,90.50203827433762
今年_月,79.54260550858822
不_舒服,65.2998656108345
诚实,101.9677574479396
最_安全,96.36484833899526
手指,76.23834562169357
推销,83.03347330755595
钥匙,53.086175376474515
防止,80.93213418526318
开门,65.93082982181495
悄悄_告诉,85.03405014288155
顺,80.5072687481709
花盆,92.15686535667514
业务_能力,94.9321155513514
怎么办_在线,91.64937089462279
谢,67.70964926518734
改个,87.9891522715515
旧,54.00707511198415
两万多,69.15669625339599
最少,62.612650551028736
投机倒把,88.01281346206595
冤枉,95.70060799980226
投机倒把_罪,88.16505436414965
我刚_刷,17.9912348143523
到_一个,14.71590484989395
无罪,88.55159975752518
再_加个,91.08581973750185
下家,88.98102033172152
无处不在,95.16198352308673
弥补,75.30062166786917
悲,88.33193530245335
判刑_年,60.34615531265399
相当于,71.34501739176665
啥_情况,94.48169738483294
再审,85.34384698107468
隐瞒,85.60546196001899
产生,70.17744916684809
有罪,94.86433494512013
犯法,74.0395791453683
牛_掰,72.64132953597155
罪名,92.05714270024545
多出,96.22527551426154
补,57.860021318662454
万年,79.32483604299155
就_是从,82.3410522449733
车门,13.435749868382144
还_真不知道,72.55310240004258
漏水,88.45195251917144
循环,80.17797981782871
新鲜空气,74.55509758885009
和_智商,84.27532108029705
认真_点,97.14006378600199
小美女,61.31837149943384
小球,93.2330082101266
乒乓球,77.83524919471242
可能性,88.63567335689325
这小,82.51563236540676
中国_足球,101.13984255495072
赢_不了,91.17841497974251
甚_是,88.83375002705138
朱婷,71.23796173956144
丫头,81.68213928263012
配合_很,95.98942854476596
霸占,75.30731004009898
打开_抖音,87.06528302410513
叁,92.72419757657629
柠檬,66.6862583665307
节,91.45992927740431
嗦,91.72928202846691
米粉,92.41258991610191
胆子,77.03046690519986
送货,77.49338123138686
取,55.027050754819385
两分钟,61.44072058125617
鲜花,82.07314900045691
太牛,84.71560265761613
扫描,85.02275922606954
文件,85.80717823362502
谷歌,89.84980000387657
大脑,78.77022529055961
淘汰,74.82207995547515
及时行乐,61.59403620835183
全靠,21.42320262548327
结构,77.15006507974299
那么_问题,79.34912962477749
加个,65.68195157999259
弄_丢,94.62728767736208
大陆,93.69088090355787
去_香港,56.849548343944704
福田,94.92718929904454
火影,96.20452795189088
年_地球,99.66355388225529
耗尽,93.82901183516351
陷入,84.3094142918015
对抗,42.21589114304132
启动,46.928144717843786
男子,63.298133224815246
电瓶,80.31383214856879
走来,91.9052408472238
抖音_记录,92.886908189412
湖南,58.94812475750727
来电,79.08194763259625
掉下去,54.07412623685872
关羽,74.09710037716754
张飞,87.76627425493045
马超,60.15801032216594
诸葛亮,90.05991142574632
黄忠,92.32504559870021
万人,95.29900625595984
很赞,88.32017458833563
屁屁,66.36104207267205
灰,67.01853454198343
几千年,85.34245412567903
挖,52.54684653317154
埋,55.56665030316425
单纯,67.49892105870167
好多年,67.3288081108754
后人,85.48106527588156
防盗,93.78691577929803
太准_了,88.49542561430646
反复,69.1235036385955
输入,83.59652114056296
修改,86.77115050012779
发出,65.522640088375
圆滑,76.37256779744351
我太难_了,77.4107779145532
最_真实,69.4748586617866
倒数_第二个,90.94107518983556
打_马赛克,94.35198128785234
第二张,75.6327966040909
小_刘,54.663399199710156
聊天记录,84.129328648243
鸡哥,89.2370368970247
好久没_见,95.99207751953611
巴萨,95.20550243196365
例子,82.1427882974482
没人能,78.36169456291391
无人机,64.21152826528288
战斗机,67.60496133732735
金子,93.53744150248338
人_呐,76.57819492137403
观众,64.49424941769973
小奶_狗,93.22088867365639
英雄,16.51180328859036
长到,82.74210769223892
熊掌,94.16151427592763
五十,75.22450100394639
人手,92.23631991453819
牛肉干,92.62088317290988
贴条,89.02154045832474
发现自己,76.82973449718709
来_这里,66.70629041188398
跟前,102.58769267772612
录_视频,88.88314139947964
结果_发现,75.35959409412072
咆哮,92.68249524264887
辆,86.94879857764766
拖车,87.37485155583539
馅饼,79.15408179481219
我们_村里,95.12398992548522
转过,93.54003372628861
别跑,89.8350282602226
看房,91.76494607382251
车位,71.75839132998043
很难_吗,89.71830635736225
真火,96.38762652416342
好几回,93.603189203669
倒贴,95.84793551814663
油钱,92.36482143213684
乘,81.5353064119474
长得_好看,89.54926542968303
苦瓜,99.36481295785066
不忍心,93.30593268930937
第一套,89.97576656911457
晶晶,79.13320914753834
枯,96.95422010889332
文,77.90316944515756
第二套,89.2263277325311
翘,98.5457355202412
防,52.27800074125779
你_弟,69.7668420180734
爱_叫,14.863057694964183
志同道合,92.11026232552209
打游戏,74.93251684115626
让给,97.32188622914526
失恋,71.90479693704417
友情,71.49094945945382
心心,63.85488204638894
男孩子_已经,88.66138545517032
尖,84.33885004127319
我敢,72.43020276060949
发达,67.96590400850619
坚守,70.76359016562485
过分,83.14545103355124
不该,60.38033627159662
可以_分享,87.44768440279567
求带,85.88792312230224
最后_一句,70.6789446297297
了不起,63.71067989761969
多钱,73.55332517724126
双倍,67.40820156956185
凭_本事,96.00132809792382
不管_真假,88.5276290239074
哲理,78.93374769205312
债务,85.01208729487077
很强,83.67939839030078
愁_死,91.63503741857947
崩溃,29.40525219006698
圣经,95.13330963983314
读懂,88.4245696647792
读完,77.04044585735753
崩,90.94788920264365
惹不起,94.04162911266509
原版,55.31204096136256
免费送,102.72722932486359
段子,69.64612016563994
詹,82.51725768144193
十六,96.65406047547135
鸳鸯,97.70176157230216
那鞋,97.17517196387858
三天_没,87.11467545307686
前台,77.3953446357854
楼上,90.19359197905884
乡下人,11.168064831533707
拉着,88.32132348209937
放上去,76.70937139313841
镇,87.7330078320567
怎么_不见,100.78229033386059
承重,95.99529971228054
很_讨厌,82.80132285880332
强行,67.9245746713125
商量,82.9020020859066
道路,79.3261980600659
上升,65.39573689337212
得分,84.06407063865174
这个_行业,94.01885652324657
最_优秀,52.103120187609136
做代驾,81.83769202225092
代驾,90.42719736986565
甚至_还,87.25561656469309
蟾酥,104.72620366166115
夹,54.92401554498673
飚,78.44827344443466
呵护,66.06870061583066
这_家伙,82.89791995240577
刺猬,93.43576507813265
怕_掉,96.85733254704334
高跟鞋,71.07295526717964
小编,79.43451093804154
怪兽,84.75429804522368
爪子,78.1110447209929
鸵鸟,85.07651840653782
品种,97.88984676566118
绑架,93.78100918573982
捕猎,93.82704809753749
笨蛋,72.8035780222201
抢_着,95.16346922771736
抽筋,63.86257567543406
夫妻_相,90.81130050789538
干嘛_呢,80.60673142645824
现,92.14711325056555
酥,93.19937150122972
祝福_你们,89.84675758393062
进入,54.984739644640506
天堂,69.16303341261374
爱情故事,90.87262368666177
祝你们,79.09572762175654
迷失,95.43946137885534
靓,96.34499509111346
为了_拍个,94.91770805706525
世界_上,9.429651019170329
叫声,76.74380101399541
送走,67.3426155699449
噶,84.34354796593784
钉,85.31383868586487
鲁豫,95.88910136970163
说_方言,88.82821838911961
怎么_教,87.4206536563673
浣,87.39714357810098
幼儿园,66.23148287765349
那个_位置,91.136142718106
开口,69.55553269697856
人_伸,37.490649739492376
只_手,39.24479129171387
有些_蛀虫,40.7034510249595
要_睡着,53.23058341025156
问心无愧,83.00072948269286
正是,89.17929393067985
懒,49.721094365371755
晚饭,92.37469130466168
辛苦_啦,78.63997374934293
套,54.34779915455614
破产,72.43423727355582
我进,94.35325405520703
不_认得,97.34171520953116
港口,96.78644016725642
昨天_刚,91.62133859798386
金融,88.5797220296859
不亏,93.93751130409197
